X,Y,objectid,businessunit_name,businessunit_number,businessunit_banner_description,businessunit_type_description,businessunit_isstoreopen,facilitydetails_location_locati,facilitydetails_location_loca_1,facilitydetails_location_loca_2,facilitydetails_location_loca_3,facilitydetails_location_loca_8,businessunit_status_code,op_status,Modified_Operating_Hours_,Pharmacy_open_to_public_,Fuel_Station_open_to_public_,bu_num,Grocery_delivery_service,Grocery_delivery_status,Online_grocery_pickup,Online_grocery_pickup_status
-91.3951529999999,32.853507,29235,"OAK GROVE, LA",1108,WM Supercenter,Retail,true,705 S CONSTITUTION AVE,OAK GROVE,WEST CARROLL,LA,71263-9095,5,Open,,Y,Y,1108,No,,Yes,
-91.7633519999999,32.4628710000001,29236,RAYVILLE LA,1109,WM Supercenter,Retail,true,1806 JULIA ST,RAYVILLE,RICHLAND,LA,71269-5560,5,Open,,Y,Y,1109,No,,No,Available
-95.4510509999999,37.6537260000001,29237,CHANUTE KS,111,WM Supercenter,Retail,true,2700 S SANTA FE AVE,CHANUTE,NEOSHO,KS,66720-3204,5,Open,,Y,Y,111,Yes,Available,Yes,Available
-92.394373,32.7734970000001,29238,FARMERVILLE LA,1110,WM Supercenter,Retail,true,833 STERLINGTON HWY,FARMERVILLE,UNION,LA,71241-3805,5,Open,,Y,Y,1110,Yes,Available,Yes,Available
-82.9049239999999,34.349611,29239,HARTWELL GA,1111,WM Supercenter,Retail,true,1572 ANDERSON HWY,HARTWELL,HART,GA,30643-7197,5,Open,,Y,Y,1111,No,Available,Yes,Available
-84.333861,32.912474,29240,THOMASTON GA,1112,WM Supercenter,Retail,true,855 N CHURCH ST,THOMASTON,UPSON,GA,30286-3622,5,Open,,Y,Y,1112,No,,Yes,
-84.091667,37.114043,29241,"LONDON, KY",1113,WM Supercenter,Retail,true,1851 HIGHWAY 192 W,LONDON,LAUREL,KY,40741-3032,5,Open,,Y,Y,1113,Yes,,Yes,Not Available
-92.1019219999999,35.8670970000001,29242,"MOUNTAIN VIEW, AR",1114,WM Supercenter,Retail,true,409 SYLAMORE AVE,MOUNTAIN VIEW,STONE,AR,72560-8607,5,Open,,Y,Y,1114,No,,Yes,
-87.528758,35.5572970000001,29243,HOHENWALD TN,1115,WM Supercenter,Retail,true,612 E MAIN ST,HOHENWALD,LEWIS,TN,38462-2008,5,Open,,Y,Y,1115,Yes,Available,Yes,Available
-97.9703739999999,34.5274810000001,29244,DUNCAN OK,1116,WM Supercenter,Retail,true,3393 N 81 HWY,DUNCAN,STEPHENS,OK,73533-1413,5,Open,,Y,Y,1116,No,,Yes,Available
-96.697875,33.0560520000001,29245,PLANO TX,1117,WM Supercenter,Retail,true,6001 N CENTRAL EXPY,PLANO,COLLIN,TX,75023-4702,5,Open,,Y,Y,1117,No,Available,No,Available
-96.615395,32.7318230000001,29246,BALCH SPRINGS TX,1118,WM Supercenter,Retail,true,12300 LAKE JUNE RD,BALCH SPRINGS,DALLAS,TX,75180-1636,5,Open,,Y,Y,1118,No,Available,Yes,Available
-81.7626559999999,26.125188,29247,NAPLES FL,1119,Wal-Mart,Retail,true,3451 TAMIAMI TRL E,NAPLES,COLLIER,FL,34112-4942,2,Open,,Y,Y,1119,No,,Yes,
-88.851522,33.4444790000001,29248,STARKVILLE MS,112,WM Supercenter,Retail,true,1010 HIGHWAY 12 W,STARKVILLE,OKTIBBEHA,MS,39759-9167,5,Open,,Y,Y,112,Yes,Available,Yes,Available
-94.545685,39.225427,29249,GLADSTONE MO,1120,WM Supercenter,Retail,true,7207 N M1 HWY,GLADSTONE,CLAY,MO,64119-5351,5,Open,,Y,Y,1120,No,Available,Yes,Available
-83.265237,33.116411,29250,MILLEDGEVILLE GA,1121,WM Supercenter,Retail,true,2592 N COLUMBIA ST,MILLEDGEVILLE,BALDWIN,GA,31061-8709,5,Open,,Y,Y,1121,No,,Yes,Available
-83.2839969999999,34.548079,29253,EASTANOLLEE GA,1122,WM Supercenter,Retail,true,3886 HIGHWAY 17 ALT,EASTANOLLEE,STEPHENS,GA,30538-3808,5,Open,,Y,Y,1122,No,,Yes,Available
-82.998859,34.6898630000001,29254,SENECA SC,1123,WM Supercenter,Retail,true,1636 SANDIFER BLVD,SENECA,OCONEE,SC,29678-0906,5,Open,,Y,Y,1123,Yes,,Yes,Available
-86.948605,34.452544,29255,HARTSELLE AL,1124,WM Supercenter,Retail,true,1201 HIGHWAY 31 NW,HARTSELLE,MORGAN,AL,35640-4420,5,Open,,Y,Y,1124,No,Available,No,Available
-88.949078,40.515161,29257,"NORMAL, IL",1125,WM Supercenter,Retail,true,300 GREENBRIAR DR,NORMAL,MCLEAN,IL,61761-2278,5,Open,,Y,Y,1125,Yes,Available,Yes,Available
-98.724352,29.7787080000001,29258,BOERNE TX,1126,WM Supercenter,Retail,true,1381 S MAIN ST,BOERNE,KENDALL,TX,78006-2846,5,Open,,Y,Y,1126,Yes,Available,Yes,Available
-92.062482,31.095695,29262,MARKSVILLE LA,1128,WM Supercenter,Retail,true,7162 HIGHWAY 1,MARKSVILLE,AVOYELLES,LA,71350-4351,5,Open,,Y,Y,1128,Yes,Available,Yes,Available
-97.7893109999999,30.467136,29263,"AUSTIN (NW), TX",1129,WM Supercenter,Retail,true,13201 RANCH ROAD 620 N,AUSTIN,TRAVIS,TX,78717-1011,5,Open,,Y,Y,1129,No,Available,No,Available
-97.931027,35.0307710000001,29264,CHICKASHA OK,113,WM Supercenter,Retail,true,2001 S 1ST ST,CHICKASHA,GRADY,OK,73018-6007,2,Open,,Y,Y,113,Yes,Available,Yes,Available
-81.983375,34.489579,29265,LAURENS SC,1130,WM Supercenter,Retail,true,922 E MAIN ST,LAURENS,LAURENS,SC,29360-3616,5,Open,,Y,Y,1130,Yes,Available,Yes,Available
-81.1759509999999,35.908958,29266,TAYLORSVILLE NC,1131,WM Supercenter,Retail,true,901 NC HIGHWAY 16 S,TAYLORSVILLE,ALEXANDER,NC,28681-8941,5,Open,,Y,Y,1131,Yes,Available,Yes,Available
-79.7895809999999,35.6922230000001,29267,ASHEBORO NC,1132,WM Supercenter,Retail,true,1226 E DIXIE DR,ASHEBORO,RANDOLPH,NC,27203-8856,5,Open,,Y,Y,1132,No,Available,No,Available
-80.175696,35.339948,29268,ALBEMARLE NC,1133,WM Supercenter,Retail,true,781 LEONARD AVE,ALBEMARLE,STANLY,NC,28001-5257,5,Open,,Y,Y,1133,No,,Yes,Available
-86.124993,30.704504,29269,DE FUNIAK SPRINGS FL,1134,WM Supercenter,Retail,true,1226 FREEPORT HWY S,DEFUNIAK SPRINGS,WALTON,FL,32435-3396,5,Open,,Y,Y,1134,Yes,Available,Yes,Available
-80.064219,34.3576110000001,29270,HARTSVILLE SC,1135,WM Supercenter,Retail,true,1150 S 4TH ST,HARTSVILLE,DARLINGTON,SC,29550-0705,5,Open,,Y,Y,1135,Yes,Available,Yes,Available
-91.2168369999999,30.4204740000001,29271,PORT ALLEN LA,1136,WM Supercenter,Retail,true,3255 LA HIGHWAY 1 S,PORT ALLEN,WEST BATON ROUGE,LA,70767-5858,5,Open,,Y,Y,1136,Yes,Available,Yes,Available
-95.177024,29.768019,29272,HOUSTON (UVALDE) TX,1137,WM Supercenter,Retail,true,13750 EAST FWY,HOUSTON,HARRIS,TX,77015-5929,5,Open,,Y,Y,1137,No,,No,
-89.509157,43.0519870000001,29273,MADISON WI,1138,Wal-Mart,Retail,true,7202 WATTS RD,MADISON,DANE,WI,53719-2302,2,Open,,Y,Y,1138,Yes,Available,Yes,Available
-83.481958,38.2014350000001,29274,MOREHEAD KY,1139,WM Supercenter,Retail,true,200 WALMART WAY,MOREHEAD,ROWAN,KY,40351-7217,5,Open,,Y,Y,1139,No,,No,
-88.564172,34.6774320000001,29275,BOONEVILLE MS,114,WM Supercenter,Retail,true,300 WALMART CIR,BOONEVILLE,PRENTISS,MS,38829-1018,5,Open,,Y,Y,114,No,,Yes,
-83.957935,38.0690480000001,29276,"MT.STERLING, KY",1140,WM Supercenter,Retail,true,499 INDIAN MOUND DR,MOUNT STERLING,MONTGOMERY,KY,40353-1096,5,Open,,Y,Y,1140,No,,Yes,Available
-85.766655,39.8127170000001,29277,GREENFIELD IN,1141,WM Supercenter,Retail,true,1965 N STATE ST,GREENFIELD,HANCOCK,IN,46140-1089,5,Open,,Y,Y,1141,No,Available,Yes,Available
-85.795493,38.6878150000001,29278,SCOTTSBERG IN,1142,WM Supercenter,Retail,true,1618 W MCCLAIN AVE,SCOTTSBURG,SCOTT,IN,47170-1161,5,Open,,Y,Y,1142,No,,Yes,
-82.812131,32.9519030000001,29279,SANDERSVILLE GA,1143,WM Supercenter,Retail,true,1308 S HARRIS ST,SANDERSVILLE,WASHINGTON,GA,31082-6913,5,Open,,Y,Y,1143,Yes,Available,Yes,Available
-81.2132109999999,34.9834980000001,29280,YORK SC,1144,WM Supercenter,Retail,true,970 E LIBERTY ST,YORK,YORK,SC,29745-1662,5,Open,,Y,Y,1144,No,,Yes,
-79.985537,33.210877,29282,MONCKS CORNER SC,1146,WM Supercenter,Retail,true,511 N HIGHWAY 52,MONCKS CORNER,BERKELEY,SC,29461-3132,5,Open,,Y,Y,1146,No,,No,Available
-92.604509,36.2753290000001,29283,FLIPPIN AR,1147,WM Supercenter,Retail,true,168 WALMART DR,FLIPPIN,MARION,AR,72634-8660,5,Open,,Y,Y,1147,No,,No,Available
-98.542301,33.876182,29284,WICHITA FALLS TX,1148,WM Supercenter,Retail,true,3130 LAWRENCE RD,WICHITA FALLS,WICHITA,TX,76308-1607,5,Open,,Y,Y,1148,Yes,Available,Yes,Available
-109.730246,32.832707,29285,"SAFFORD, AZ",1149,WM Supercenter,Retail,true,755 S 20TH AVE,SAFFORD,GRAHAM,AZ,85546-3322,5,Open,,Y,Y,1149,No,,No,Available
-88.661931,33.586712,29286,"WEST POINT, MS",115,WM Supercenter,Retail,true,5509 HIGHWAY 45 ALT S,WEST POINT,CLAY,MS,39773-9353,5,Open,,Y,Y,115,No,,Yes,
-96.300062,30.597273,29287,COLLEGE STATION TX,1150,WM Supercenter,Retail,true,1815 BROTHERS BLVD,COLLEGE STATION,BRAZOS,TX,77845-5413,5,Open,,Y,Y,1150,No,Not Available,No,Not Available
-94.829786,39.131962,29288,KANSAS CITY KS,1151,WM Supercenter,Retail,true,10824 PARALLEL PKWY,KANSAS CITY,WYANDOTTE,KS,66109-3649,5,Open,,Y,Y,1151,Yes,Available,Yes,Available
-96.180874,43.059787,29289,SIOUX CENTER IA,1152,WM Supercenter,Retail,true,255 16TH ST SW,SIOUX CENTER,SIOUX,IA,51250-2959,5,Open,,Y,Y,1152,No,,Yes,
-83.717724,32.809061,29290,MACON GA,1153,WM Supercenter,Retail,true,6020 HARRISON RD,MACON,BIBB,GA,31206-4742,5,Open,,Y,Y,1153,Yes,,Yes,
-98.852512,30.255189,29291,FREDERICKSBURG TX,1154,WM Supercenter,Retail,true,1435 E MAIN ST,FREDERICKSBURG,GILLESPIE,TX,78624-5273,5,Open,,Y,Y,1154,Yes,Available,Yes,Available
-79.005738,34.6639920000001,29292,LUMBERTON NC,1155,WM Supercenter,Retail,true,5070 FAYETTEVILLE RD,LUMBERTON,ROBESON,NC,28358-2108,5,Open,,Y,Y,1155,No,Not Available,No,Not Available
-80.8548719999999,35.589412,29293,MOORESVILLE NC,1156,WM Supercenter,Retail,true,169 NORMAN STATION BLVD,MOORESVILLE,IREDELL,NC,28117-6396,5,Open,,Y,Y,1156,Yes,Not Available,Yes,Available
-85.637458,39.0201930000001,29294,N VERNON IN,1157,WM Supercenter,Retail,true,2410 N STATE HWY 3,NORTH VERNON,JENNINGS,IN,47265-6589,5,Open,,Y,Y,1157,No,,Yes,
-86.9242369999999,33.579051,29295,"ADAMSVILLE, AL",1158,WM Supercenter,Retail,true,2473 HACKWORTH RD,ADAMSVILLE,JEFFERSON,AL,35214-1909,5,Open,,Y,Y,1158,No,Available,Yes,Available
-83.6092609999999,36.439398,29296,NEW TAZEWELL TN,1159,Wal-Mart,Retail,true,432 S BROAD ST,NEW TAZEWELL,CLAIBORNE,TN,37825-7239,2,Open,,Y,Y,1159,No,,Yes,
-93.986591,32.8578190000001,29297,VIVIAN LA,116,Wal-Mart,Retail,true,929 S PINE ST,VIVIAN,CADDO,LA,71082-3364,5,Open,,Y,Y,116,No,,Yes,
-84.8887569999999,39.0799050000001,29298,AURORA IN,1160,WM Supercenter,Retail,true,100 SYCAMORE ESTATES DR,AURORA,DEARBORN,IN,47001-1488,5,Open,,Y,Y,1160,Yes,Available,Yes,Available
-90.528043,38.7823740000001,29299,ST CHARLES MO,1161,WM Supercenter,Retail,true,2897 VETERANS MEMORIAL PKWY,SAINT CHARLES,ST. CHARLES,MO,63303-3526,5,Open,,Y,Y,1161,Yes,,Yes,
-87.183954,38.631918,29300,WASHINGTON IN,1162,WM Supercenter,Retail,true,1801 S STATE ROAD 57,WASHINGTON,DAVIESS,IN,47501-4326,5,Open,,Y,Y,1162,Yes,Available,Yes,Available
-90.019555,29.9112900000001,29301,GRETNA LA,1163,WM Supercenter,Retail,true,4001 BEHRMAN PL,NEW ORLEANS,JEFFERSON,LA,70114-0932,5,Open,,Y,Y,1163,Yes,Not Available,Yes,Available
-81.151132,34.0740050000001,29302,COLUMBIA SC,1164,WM Supercenter,Retail,true,360 HARBISON BLVD,COLUMBIA,LEXINGTON,SC,29212-2248,5,Open,,Y,Y,1164,No,Not Available,No,Not Available
-85.94291,37.848845,29303,RADCLIFF KY,1165,WM Supercenter,Retail,true,1165 WALMART WAY,RADCLIFF,HARDIN,KY,40160-1471,5,Open,,Y,Y,1165,No,Available,Yes,Available
-78.619971,34.630749,29304,ELIZABETHTOWN NC,1166,Wal-Mart,Retail,true,1347 W BROAD ST,ELIZABETHTOWN,BLADEN,NC,28337-9548,2,Open,,Y,Y,1166,No,,No,
-87.884083,42.605532,29305,KENOSHA WI,1167,WM Supercenter,Retail,true,3500 BRUMBACK BLVD,KENOSHA,KENOSHA,WI,53144-4816,5,Open,,Y,Y,1167,No,Available,No,Available
-89.813419,31.243976,29306,COLUMBIA MS,1168,WM Supercenter,Retail,true,1001 HIGHWAY 98 BYP,COLUMBIA,MARION,MS,39429-3741,5,Open,,Y,Y,1168,No,,Yes,Available
-93.462724,32.984603,29307,SPRINGHILL LA,1169,WM Supercenter,Retail,true,1920 S ARKANSAS ST,SPRINGHILL,WEBSTER,LA,71075-4320,5,Open,,Y,Y,1169,No,,Yes,
-94.7379569999999,34.0223130000001,29308,BROKEN BOW OK,117,Wal-Mart,Retail,true,501 S PARK DR,BROKEN BOW,MCCURTAIN,OK,74728-5329,2,Open,,Y,Y,117,No,,Yes,
-85.866202,38.102611,29309,LOUISVILLE KY,1170,WM Supercenter,Retail,true,10445 DIXIE HWY,LOUISVILLE,JEFFERSON,KY,40272-3953,5,Open,,Y,Y,1170,No,,Yes,
-82.5068659999999,27.3921750000001,29310,SARASOTA FL,1171,WM Supercenter,Retail,true,8320 LOCKWOOD RIDGE RD,SARASOTA,MANATEE,FL,34243-2902,5,Open,,Y,Y,1171,No,,No,
-81.4626479999999,30.284708,29311,JACKSONVILLE BEACH FL,1172,WM Supercenter,Retail,true,13490 BEACH BLVD,JACKSONVILLE,DUVAL,FL,32224-0290,5,Open,,Y,Y,1172,Yes,Available,Yes,Available
-81.5626589999999,30.283552,29312,JACKSONVILLE FL,1173,WM Supercenter,Retail,true,8808 BEACH BLVD,JACKSONVILLE,DUVAL,FL,32216-4621,5,Open,,Y,Y,1173,No,Available,Yes,Available
-87.739498,31.9395920000001,29313,THOMASVILLE AL,1174,WM Supercenter,Retail,true,34301 HIGHWAY 43,THOMASVILLE,CLARKE,AL,36784-3341,5,Open,,Y,Y,1174,No,,No,
-111.664625,35.1765750000001,29314,FLAGSTAFF AZ,1175,Wal-Mart,Retail,true,2750 S WOODLANDS VILLAGE BLVD,FLAGSTAFF,COCONINO,AZ,86001-7128,5,Open,,Y,Y,1175,No,,Yes,
-89.252756,42.9197560000001,29315,STOUGHTON WI,1176,WM Supercenter,Retail,true,2600 STATE HIGHWAY 138,STOUGHTON,DANE,WI,53589-3701,5,Open,,Y,Y,1176,No,Available,No,Available
-90.506728,38.5959810000001,29316,"MANCHESTER, MO",1177,WM Supercenter,Retail,true,201 HIGHLANDS BOULEVARD DR,MANCHESTER,ST. LOUIS,MO,63011-4383,5,Open,,Y,Y,1177,No,Not Available,Yes,Not Available
-97.106098,32.864295,29317,BEDFORD TX,1178,WM Supercenter,Retail,true,4101 HIGHWAY 121,BEDFORD,TARRANT,TX,76021-3033,5,Open,,Y,Y,1178,No,Available,No,Available
-82.523452,35.4563230000001,29318,"ARDEN, NC",1179,WM Supercenter,Retail,true,60 AIRPORT RD,ARDEN,BUNCOMBE,NC,28704-9405,5,Open,,Y,Y,1179,Yes,Available,Yes,Available
-88.457036,33.968663,29319,AMORY MS,118,WM Supercenter,Retail,true,1515 HIGHWAY 278 E,AMORY,MONROE,MS,38821-5909,5,Open,,Y,Y,118,No,,Yes,
-85.4750109999999,39.359881,29320,GREENSBURG IN,1180,WM Supercenter,Retail,true,790 GREENSBURG COMMONS CTR,GREENSBURG,DECATUR,IN,47240-9469,5,Open,,Y,Y,1180,No,,Yes,Not Available
-84.488615,33.9099590000001,29321,MARIETTA GA,1181,WM Supercenter,Retail,true,1785 COBB PKWY S,MARIETTA,COBB,GA,30060-9288,5,Open,,Y,Y,1181,Yes,Available,Yes,Available
-81.225351,29.549789,29322,PALM COAST FL,1182,WM Supercenter,Retail,true,174 CYPRESS POINT PKWY,PALM COAST,FLAGLER,FL,32164-7438,5,Open,,Y,Y,1182,Yes,Available,Yes,Available
-81.099688,33.9797080000001,29323,"WEST COLUMBIA, SC",1183,WM Supercenter,Retail,true,2401 AUGUSTA RD,WEST COLUMBIA,LEXINGTON,SC,29169-4543,5,Open,,Y,Y,1183,Yes,,Yes,Available
-84.125892,33.8248110000001,29324,"STONE MOUNTAIN, GA",1184,WM Supercenter,Retail,true,1825 ROCKBRIDGE RD,STONE MOUNTAIN,GWINNETT,GA,30087-3335,5,Open,,Y,Y,1184,No,Available,Yes,Available
-97.689745,30.3393350000001,29325,AUSTIN (N) TX,1185,WM Supercenter,Retail,true,1030 NORWOOD PARK BLVD,AUSTIN,TRAVIS,TX,78753-6600,5,Open,,Y,Y,1185,Yes,,Yes,
-94.775023,30.075931,29326,LIBERTY TX,1186,WM Supercenter,Retail,true,2121 HIGHWAY 146 BYP,LIBERTY,LIBERTY,TX,77575-6000,5,Open,,Y,Y,1186,No,Not Available,No,Not Available
-95.411625,37.942863,29327,IOLA KS,1187,WM Supercenter,Retail,true,2200 N STATE ST,IOLA,ALLEN,KS,66749-1636,5,Open,,Y,Y,1187,No,,No,
-90.418707,38.7448910000001,29328,"BRIDGETON, MO",1188,WM Supercenter,Retail,true,11900 ST CHARLES ROCK RD,BRIDGETON,ST. LOUIS,MO,63044-2612,5,Open,,Y,Y,1188,Yes,Available,Yes,Available
-83.868478,36.858321,29329,BARBOURVILLE KY,1189,Wal-Mart,Retail,true,301 PARKWAY PLZ,BARBOURVILLE,KNOX,KY,40906-7429,2,Open,,Y,Y,1189,No,,Yes,
-91.614251,35.762726,29330,BATESVILLE AR,119,WM Supercenter,Retail,true,3150 HARRISON ST,BATESVILLE,INDEPENDENCE,AR,72501-7515,5,Open,,Y,Y,119,No,,Yes,Available
-84.312562,37.5653570000001,29331,"BEREA, KY",1190,WM Supercenter,Retail,true,120 JILL DR,BEREA,MADISON,KY,40403-1677,5,Open,,Y,Y,1190,Yes,Available,Yes,Available
-79.0858709999999,36.0561730000001,29332,HILLSBOROUGH NC,1191,WM Supercenter,Retail,true,501 HAMPTON POINTE B,HILLSBOROUGH,ORANGE,NC,27278-9012,5,Open,,Y,Y,1191,Yes,Available,Yes,Available
-89.7469129999999,31.867085,29333,MAGEE MS,1192,WM Supercenter,Retail,true,1625 SIMPSON HIGHWAY 49,MAGEE,SIMPSON,MS,39111-4207,5,Open,,Y,Y,1192,No,,Yes,Available
-92.0984759999999,32.5258410000001,29334,MONROE LA,1193,WM Supercenter,Retail,true,2701 LOUISVILLE AVE,MONROE,OUACHITA,LA,71201-6128,5,Open,,Y,Y,1193,Yes,Available,Yes,Available
-84.253149,36.008741,29335,OAK RIDGE TN,1194,WM Supercenter,Retail,true,373 S ILLINOIS AVE,OAK RIDGE,ANDERSON,TN,37830-6741,5,Open,,Y,Y,1194,No,Available,Yes,Available
-89.385053,30.306267,29336,WAVELAND MS,1195,WM Supercenter,Retail,true,460 HIGHWAY 90,WAVELAND,HANCOCK,MS,39576-2508,5,Open,,Y,Y,1195,No,Not Available,No,Not Available
-91.464212,30.6885780000001,29337,NEW ROADS LA,1196,WM Supercenter,Retail,true,460 HOSPITAL RD,NEW ROADS,POINTE COUPEE,LA,70760-2623,5,Open,,Y,Y,1196,Yes,Available,Yes,Available
-77.812272,35.9781130000001,29338,ROCKY MOUNT NC,1197,WM Supercenter,Retail,true,1511 BENVENUE RD,ROCKY MOUNT,NASH,NC,27804-6383,5,Open,,Y,Y,1197,Yes,Available,Yes,Available
-98.470721,29.6124110000001,29339,SAN ANTONIO (N) TX,1198,WM Supercenter,Retail,true,1515 N LOOP 1604 E,SAN ANTONIO,BEXAR,TX,78232-1431,5,Open,,Y,Y,1198,No,Available,Yes,Available
-106.500254,39.6280580000001,29340,AVON CO,1199,WM Supercenter,Retail,true,171 YODER AVE,AVON,EAGLE,CO,81620-0000,5,Open,,Y,Y,1199,No,,Yes,Available
-95.6271829999999,36.293957,29341,CLAREMORE OK,12,WM Supercenter,Retail,true,1500 S LYNN RIGGS BLVD,CLAREMORE,ROGERS,OK,74017-8353,5,Open,,Y,Y,12,Yes,,Yes,Not Available
-88.911864,35.8407970000001,29342,HUMBOLDT TN,120,WM Supercenter,Retail,true,2716 N CENTRAL AVE,HUMBOLDT,GIBSON,TN,38343-1560,5,Open,,Y,Y,120,Yes,Available,Yes,Available
-104.770409,38.8375150000001,29343,COLORADO SPRINGS CO,1200,WM Supercenter,Retail,true,3201 E PLATTE AVE,COLORADO SPRINGS,EL PASO,CO,80909-6408,5,Open,,Y,Y,1200,No,Available,Yes,Available
-86.822763,33.6470440000001,29344,GARDENDALE AL,1201,WM Supercenter,Retail,true,890 ODUM RD,GARDENDALE,JEFFERSON,AL,35071-4617,5,Open,,Y,Y,1201,No,Available,Yes,Available
-89.813283,44.354412,29345,WISCONSIN RAPIDS WI,1202,WM Supercenter,Retail,true,4331 8TH ST S,WISCONSIN RAPIDS,WOOD,WI,54494-7833,5,Open,,Y,Y,1202,Yes,,Yes,Available
-82.332556,27.715061,29346,WIMAUMA FL,1203,WM Supercenter,Retail,true,4928 STATE ROAD 674,WIMAUMA,HILLSBOROUGH,FL,33598-3510,5,Open,,Y,Y,1203,No,Not Available,Yes,Not Available
-93.2460349999999,30.195119,29347,LAKE CHARLES (W) LA,1204,WM Supercenter,Retail,true,3451 NELSON RD,LAKE CHARLES,CALCASIEU,LA,70605-1209,5,Open,,Y,Y,1204,No,Available,Yes,Available
-82.108869,30.2627120000001,29348,MACCLENNY FL,1205,WM Supercenter,Retail,true,9218 S STATE ROAD 228,MACCLENNY,BAKER,FL,32063-4738,5,Open,,Y,Y,1205,No,,Yes,Not Available
-91.142941,30.420757,29349,BATON ROUGE LA,1206,WM Supercenter,Retail,true,3132 COLLEGE DR,BATON ROUGE,EAST BATON ROUGE,LA,70808-3180,5,Open,,Y,Y,1206,No,Available,Yes,Available
-85.5932529999999,30.161616,29350,CALLAWAY FL PANAMA CITY EAST,1207,WM Supercenter,Retail,true,725 N TYNDALL PKWY,CALLAWAY,BAY,FL,32404-3219,5,Open,,Y,Y,1207,Yes,Available,Yes,Available
-81.240721,35.4833140000001,29352,LINCOLNTON NC,1209,WM Supercenter,Retail,true,306 N GENERALS BLVD,LINCOLNTON,LINCOLN,NC,28092-3557,5,Open,,Y,Y,1209,Yes,Available,Yes,Available
-95.964454,35.6057220000001,29353,OKMULGEE OK,121,WM Supercenter,Retail,true,1800 S WOOD DR,OKMULGEE,OKMULGEE,OK,74447-6826,5,Open,,Y,Y,121,Yes,Available,Yes,Available
-84.561992,37.899171,29354,NICHOLASVILLE KY,1210,WM Supercenter,Retail,true,1024 N MAIN ST,NICHOLASVILLE,JESSAMINE,KY,40356-2311,5,Open,,Y,Y,1210,No,Available,No,Available
-88.611159,42.4061990000001,29355,HARVARD IL,1211,WM Supercenter,Retail,true,21101 MCGUIRE RD,HARVARD,MCHENRY,IL,60033-8358,5,Open,,Y,Y,1211,Yes,Available,Yes,Available
-88.097054,30.799311,29356,SARALAND AL,1212,WM Supercenter,Retail,true,1095 INDUSTRIAL PKWY,SARALAND,MOBILE,AL,36571-3719,5,Open,,Y,Y,1212,No,Available,No,Available
-82.505707,28.531171,29357,"BROOKSVILLE, FL",1213,WM Supercenter,Retail,true,13300 CORTEZ BLVD,BROOKSVILLE,HERNANDO,FL,34613-4887,5,Open,,Y,Y,1213,No,,Yes,
-101.047616,39.3672290000001,29358,"COLBY, KS",1214,WM Supercenter,Retail,true,115 W WILLOW ST,COLBY,THOMAS,KS,67701-3749,5,Open,,Y,Y,1214,No,,Yes,
-84.945408,34.4794410000001,29359,CALHOUN GA,1215,WM Supercenter,Retail,true,450 W BELMONT DR,CALHOUN,GORDON,GA,30701-3016,5,Open,,Y,Y,1215,Yes,Available,Yes,Available
-96.905961,32.985867,29360,CARROLLTON TX,1216,WM Supercenter,Retail,true,1213 E TRINITY MILLS RD,CARROLLTON,DALLAS,TX,75006-1446,5,Open,,Y,Y,1216,Yes,Available,Yes,Available
-83.364953,35.166416,29361,FRANKLIN NC,1217,WM Supercenter,Retail,true,273 COMMONS DR,FRANKLIN,MACON,NC,28734-5250,5,Open,,Y,Y,1217,No,,Yes,Not Available
-111.712188,32.8772490000001,29362,CASA GRANDE AZ,1218,WM Supercenter,Retail,true,1741 E FLORENCE BLVD,CASA GRANDE,PINAL,AZ,85122-4763,5,Open,,Y,Y,1218,No,,Yes,Available
-81.706667,30.4503580000001,29363,JACKSONVILLE FL,1219,WM Supercenter,Retail,true,12100 LEM TURNER RD,JACKSONVILLE,DUVAL,FL,32218-2304,5,Open,,Y,Y,1219,Yes,Available,Yes,Available
-89.6347049999999,37.3620680000001,29364,JACKSON MO,122,WM Supercenter,Retail,true,3051 E JACKSON BLVD,JACKSON,CAPE GIRARDEAU,MO,63755-2910,5,Open,,Y,Y,122,No,,Yes,
-81.462833,28.5154470000001,29365,ORLANDO FL,1220,WM Supercenter,Retail,true,2500 S KIRKMAN RD,ORLANDO,ORANGE,FL,32811-2345,5,Open,,Y,Y,1220,No,Not Available,No,Not Available
-97.413438,37.675349,29366,WICHITA KS,1221,WM Supercenter,Retail,true,6110 W KELLOGG DR,WICHITA,SEDGWICK,KS,67209-2361,5,Open,,Y,Y,1221,No,Not Available,No,Not Available
-87.2720619999999,30.527629,29367,PENSACOLA (N) FL,1222,WM Supercenter,Retail,true,8970 PENSACOLA BLVD,PENSACOLA,ESCAMBIA,FL,32534-1927,5,Open,,Y,Y,1222,No,Not Available,Yes,Not Available
-84.229137,30.545258,29368,TALLAHASSEE (NE) FL,1223,WM Supercenter,Retail,true,5500 THOMASVILLE RD,TALLAHASSEE,LEON,FL,32312-3814,5,Open,,Y,Y,1223,No,Not Available,Yes,Not Available
-87.1927259999999,30.4975380000001,29369,PENSACOLA FL,1224,WM Supercenter,Retail,true,2650 CREIGHTON RD,PENSACOLA,ESCAMBIA,FL,32504-7382,5,Open,,Y,Y,1224,Yes,Available,Yes,Available
